,종목명,현재가,전일비,등락률,액면가,거래량,거래대금,전일거래량,시가,고가,저가,매수호가,매도호가,매수총잔량,매도총잔량,상장주식수,시가총액,매출액,자산총계,부채총계,영업이익,당기순이익,주당순이익,보통주배당금,매출액증가율,영업이익증가율,외국인비율,PER,ROE,ROA,PBR,유보율
91,한국가스공사,"41,500",850,-2.01%,"5,000","854,162","35,691","2,136,942","42,600","42,650","41,350","41,500","41,550","64,037","23,970","92,313","38,310","208,337","359,098","281,746","8,989","-1,607","2,730",N/A,-16.61,-32.65,7.06,15.20,-2.24,-0.43,0.45,"1,561.9"
92,일진머티리얼즈,"82,400","4,700",-5.40%,500,"972,987","81,436","953,475","87,200","87,800","81,000","82,400","82,500","23,670","19,574","46,111","37,995","5,369","10,810","2,274",509,427,"1,032",200,-2.42,8.58,10.60,79.84,7.23,4.04,6.02,"2,558.6"
93,한솔케미칼,"333,500","1,500",-0.45%,"5,000","60,832","20,309","56,066","333,000","340,000","329,500","333,000","333,500","4,975","3,043","11,335","37,803","6,193","9,992","3,769","1,519","1,301","12,560","1,800",13.77,36.69,41.47,26.55,24.50,13.42,5.95,887.8
94,NH투자증권,"13,400",150,+1.13%,"5,000","807,114","10,778","521,257","13,200","13,450","13,150","13,350","13,400","325,615","259,618","281,409","37,709","127,678","627,384","569,356","7,873","5,769","2,808",700,10.99,36.82,18.65,4.77,10.32,1.02,0.65,279.9
95,메리츠화재,"30,350",250,-0.82%,500,"246,912","7,511","392,119","30,800","30,800","30,050","30,350","30,450","84,353","13,771","120,625","36,610","111,326","253,593","226,762","6,080","4,318","4,382","1,280",10.03,72.36,10.98,6.93,16.91,1.78,1.44,"4,429.9"
96,롯데지주,"34,750",250,-0.71%,200,"130,941","4,557","136,251","34,900","35,000","34,400","34,750","34,900","47,180","3,327","104,909","36,456","90,866","166,800","88,489","1,562","-2,389",700,"1,000",2.60,-10.64,8.27,49.64,-3.03,-1.48,0.37,"42,551.9"
97,한미약품,"301,000","1,500",+0.50%,"2,500","19,243","5,762","19,367","299,000","301,000","297,500","300,000","301,000","6,997","3,893","12,078","36,356","10,759","18,820","10,501",490,173,"1,912",490,-3.39,-52.85,13.02,157.43,1.65,0.91,4.77,"2,526.0"
98,효성첨단소재,"810,000","33,000",+4.25%,"5,000","156,559","125,631","168,244","787,000","823,000","770,000","809,000","810,000","3,774","6,899","4,480","36,288","23,946","23,766","19,955",342,68,"32,817",N/A,-21.58,-78.39,13.44,24.68,0.03,0.28,8.07,"1,262.5"
99,한화시스템,"19,200",350,+1.86%,"5,000","1,830,439","35,042","1,228,544","18,900","19,450","18,600","19,200","19,250","85,683","335,363","188,919","36,273","16,429","26,951","16,624",929,936,922,205,6.27,8.28,3.15,20.82,9.35,3.67,1.65,88.0
100,GS리테일,"34,150",150,+0.44%,"1,000","307,832","10,430","157,971","33,800","34,200","33,400","34,100","34,150","29,629","47,025","104,718","35,761","88,623","71,778","45,106","2,526","1,545","1,822",900,-1.61,5.75,10.10,18.74,7.50,2.17,1.14,"2,908.2"
101,메리츠증권,"5,240",20,-0.38%,"1,000","1,618,896","8,420","1,492,277","5,190","5,240","5,150","5,230","5,240","413,154","243,581","681,731","35,723","166,049","438,470","390,582","8,280","5,651",938,320,39.39,21.78,14.38,5.59,13.08,1.36,0.73,518.2
102,현대차2우B,"97,500","2,300",-2.30%,"5,000","123,756","12,144","46,977","99,400","99,700","97,500","97,500","98,300","9,207","17,504","36,485","35,573",N/A,N/A,N/A,N/A,N/A,"13,804",N/A,N/A,N/A,60.93,7.06,N/A,N/A,0.35,N/A
103,호텔신라,"89,100",400,+0.45%,"5,000","272,122","24,218","289,069","88,700","89,500","88,200","89,000","89,100","44,980","32,838","39,248","34,970","31,881","28,938","22,699","-1,853","-2,833","-3,288",200,-44.24,-162.62,17.72,-27.10,-36.74,-8.83,6.03,269.2
104,신풍제약,"65,600",700,-1.06%,500,"683,109","44,527","561,765","65,600","66,000","64,700","65,500","65,600","115,892","30,770","52,985","34,758","1,978","4,871","1,128",78,50,60,100,4.23,40.05,7.93,"1,093.33",1.72,1.16,9.18,"1,341.6"
105,OCI,"142,000","4,000",-2.74%,"5,000","297,611","42,790","643,870","146,500","147,000","142,000","142,000","142,500","43,403","31,382","23,849","33,866","20,025","44,372","20,515",-861,"-2,512","1,214",N/A,-23.13,52.30,19.60,116.97,-9.89,-5.43,1.32,"1,760.6"
106,SK케미칼,"288,000","9,500",-3.19%,"5,000","174,042","50,344","151,177","291,500","293,500","285,500","288,000","288,500","23,068","7,402","11,751","33,844","12,147","21,200","11,610","1,063","2,552","7,871","2,000",9.15,157.76,17.28,36.59,30.49,12.00,1.89,"1,375.2"
107,두산퓨얼셀,"50,500",600,-1.17%,100,"549,657","27,937","971,879","51,200","51,500","50,400","50,500","50,600","89,672","41,370","65,494","33,074","4,618","7,902","2,776",260,142,60,N/A,108.82,33.59,13.48,841.67,4.18,2.21,8.13,"6,157.1"
108,더존비즈온,"108,500","2,500",+2.36%,500,"279,032","29,838","160,408","105,500","108,500","103,000","108,000","108,500","16,434","73,357","30,341","32,920","3,065","7,990","4,010",767,579,"2,052",450,16.67,14.87,41.49,52.88,15.09,7.59,8.23,"2,608.2"
109,에스원,"84,900",300,-0.35%,500,"64,626","5,486","30,850","84,500","85,300","84,400","84,900","85,000","2,849","12,780","37,999","32,261","22,233","19,067","5,225","2,045","1,421","3,857","2,500",3.34,3.88,53.92,22.01,10.48,7.68,2.06,"7,984.1"
110,효성티앤씨,"733,000","23,000",-3.04%,"5,000","45,482","33,588","51,782","756,000","757,000","731,000","732,000","733,000","4,836","2,132","4,328","31,722","51,616","28,241","21,088","2,666","1,683","116,901","5,000",-13.73,-17.45,23.14,6.27,25.10,5.56,3.23,"2,919.9"
111,한국항공우주,"32,450",900,+2.85%,"5,000","1,558,355","50,456","202,915","31,550","33,100","31,100","32,400","32,450","37,274","108,365","97,475","31,631","28,251","51,591","39,248","1,395",723,202,200,-9.16,-49.37,13.25,160.64,6.39,1.52,2.54,149.6
112,씨에스윈드,"74,300","1,100",-1.46%,500,"338,103","25,119","209,301","75,100","75,400","73,900","74,300","74,400","52,955","13,969","42,171","31,333","9,691","8,807","4,371",976,336,"1,410",473,21.23,62.26,11.09,52.70,8.19,4.16,3.39,"4,963.2"
113,키움증권,"118,000","1,000",+0.85%,"5,000","67,044","7,904","104,567","116,500","119,000","116,000","118,000","118,500","16,821","27,818","26,220","30,939","45,197","375,909","347,060","9,690","7,062","37,207","3,000",66.57,104.56,24.38,3.17,27.63,2.29,0.88,"2,191.2"
114,대우조선해양,"28,800",550,-1.87%,"5,000","465,139","13,355","321,094","29,550","29,600","28,300","28,750","28,800","51,674","21,882","107,291","30,900","70,302","103,208","64,518","1,534",866,"-13,559",N/A,-15.89,-47.59,6.98,-2.12,2.27,0.80,1.18,128.0
115,포스코인터내셔널,"25,000",400,-1.57%,"5,000","1,834,233","46,283","5,760,002","25,650","25,750","24,850","25,000","25,050","152,768","59,002","123,375","30,844","214,724","83,280","51,672","4,745","2,295","2,389",700,-12.08,-21.62,10.15,10.46,7.69,2.66,0.94,416.0
116,롯데쇼핑,"108,000",0,0.00%,"5,000","50,932","5,469","46,530","108,000","108,000","106,500","107,500","108,000","28,615","24,370","28,289","30,552","161,844","328,294","217,406","3,461","-6,866","-20,461","2,800",-8.16,-19.12,10.36,-5.28,-7.70,-2.06,0.31,"9,014.8"
117,CJ,"104,000","1,000",+0.97%,"5,000","70,028","7,236","64,038","103,500","104,000","102,000","103,500","104,000","17,005","32,672","29,177","30,344","319,991","400,250","246,287","13,903","2,040","1,463","2,000",-5.27,-7.87,17.69,71.09,1.89,0.51,0.70,"2,567.7"
118,BGF리테일,"175,000",500,+0.29%,"1,000","26,279","4,574","32,453","172,000","176,000","171,500","174,000","175,000","5,354","3,783","17,284","30,247","61,813","23,712","16,743","1,622","1,227","8,119","2,400",3.96,-17.51,33.12,21.55,18.60,5.40,4.21,"3,803.3"
119,대우건설,"7,140",30,-0.42%,"5,000","1,395,176","9,918","1,713,944","7,150","7,160","7,050","7,140","7,150","212,739","170,066","415,623","29,675","81,367","93,059","66,289","5,583","2,826","1,098",N/A,-5.95,53.34,11.75,6.50,11.06,2.97,0.98,50.9
120,현대오토에버,"108,000","1,000",-0.92%,500,"48,188","5,223","69,295","109,000","109,500","107,500","108,000","108,500","27,162","16,708","27,424","29,618","15,626","10,770","5,146",868,608,"2,772",750,-0.59,8.23,1.67,38.96,11.09,5.78,2.25,"5,251.8"
121,코오롱인더,"109,000","8,000",+7.92%,"5,000","1,261,197","135,774","669,392","101,000","113,500","100,500","109,000","109,500","61,764","69,946","26,979","29,407","40,361","50,437","27,516","1,524","2,055","4,993","1,000",-8.42,-11.86,21.25,21.83,9.70,3.98,1.39,"1,459.8"
122,동서,"29,250",600,-2.01%,500,"175,820","5,203","63,253","29,750","30,100","29,250","29,250","29,550","40,020","23,374","99,700","29,162","4,930","15,258","1,285",451,"1,206","1,084",700,-2.44,8.47,3.30,26.98,8.61,8.03,2.09,"2,584.2"
123,한샘,"123,000","1,500",+1.23%,"1,000","321,851","40,056","303,077","121,500","127,500","119,500","123,000","123,500","28,921","46,986","23,534","28,947","20,675","12,295","6,006",931,668,"3,533","1,300",21.73,66.94,18.91,34.81,10.83,5.50,3.38,"3,299.7"
124,현대미포조선,"72,300","5,400",-6.95%,"5,000","1,038,038","75,964","390,932","77,800","78,000","72,000","72,200","72,300","76,184","13,398","39,942","28,878","27,920","35,990","12,315",367,-123,"-4,549",N/A,-6.75,-60.39,10.97,-15.89,-0.84,-0.35,1.30,943.8
125,만도,"60,900",500,-0.81%,"1,000","295,148","18,010","159,081","60,900","61,800","60,100","60,900","61,000","38,902","27,776","46,957","28,597","55,635","49,383","32,288",887,139,"5,050",N/A,-6.99,-59.42,25.29,12.06,0.37,0.29,1.57,"2,819.8"
126,한화생명,"3,275",55,-1.65%,"5,000","3,263,385","10,709","2,697,898","3,325","3,330","3,270","3,275","3,280","666,801","370,396","868,530","28,444","262,231","1,487,748","1,348,307","3,767","2,412",631,30,4.98,662.65,7.56,5.19,1.90,0.17,0.22,242.4
127,휠라홀딩스,"46,300",750,-1.59%,"1,000","332,962","15,420","319,948","47,050","47,100","46,050","46,250","46,300","42,125","8,986","60,752","28,128","31,288","37,584","19,011","3,411","1,977","3,966",185,-9.32,-27.54,47.53,11.67,10.94,5.25,1.83,"2,090.3"
128,일진하이솔루스,"75,200","3,000",-3.84%,500,"413,286","31,271","683,224","77,700","78,000","75,100","75,200","75,300","75,489","7,813","36,313","27,308","1,135",813,281,151,156,536,0,23.53,19.45,4.59,140.30,34.27,19.58,40.25,266.4
129,DL이앤씨,"139,500","2,000",-1.41%,"5,000","85,997","12,071","129,200","141,000","142,000","139,500","139,500","140,000","21,809","17,995","19,359","27,005",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,26.68,N/A,N/A,N/A,0.78,N/A
130,신세계,"271,000",500,-0.18%,"5,000","70,915","19,273","45,400","270,500","274,500","268,500","270,500","271,000","10,245","4,674","9,845","26,680","47,693","127,691","77,119",885,-691,"8,194","1,500",-25.41,-81.09,27.85,33.07,-2.81,-0.54,0.75,"6,370.6"
131,현대로템,"24,100",50,-0.21%,"5,000","918,540","21,990","890,471","24,150","24,250","23,750","24,050","24,100","220,714","86,929","109,142","26,303","27,853","41,974","28,512",821,224,311,N/A,13.26,129.32,5.06,77.49,2.84,0.54,1.89,73.3
132,한화,"35,050",250,-0.71%,"5,000","332,760","11,674","382,463","35,200","35,350","34,800","35,050","35,100","51,415","16,963","74,959","26,273","509,265","1,911,783","1,726,711","15,820","7,405","5,204",700,1.02,40.54,19.13,6.74,4.79,0.40,0.69,873.4
133,제일기획,"22,700",50,+0.22%,200,"578,617","13,134","448,971","22,500","22,900","22,400","22,650","22,700","78,622","31,175","115,041","26,114","27,479","22,425","12,269","2,049","1,583","1,625",840,-19.69,-0.44,33.19,13.97,16.11,7.04,2.25,"6,065.2"
134,LG화학우,"338,000","5,000",-1.46%,"5,000","22,800","7,741","14,022","343,000","343,000","338,000","338,000","340,500","3,214",809,"7,689","25,988",N/A,N/A,N/A,N/A,N/A,"37,126",N/A,N/A,N/A,68.80,9.10,N/A,N/A,1.29,N/A
135,BNK금융지주,"7,960",90,-1.12%,"5,000","1,571,265","12,526","860,591","8,000","8,030","7,930","7,960","7,970","253,569","272,505","325,935","25,944","52,124","1,141,569","1,045,306","7,482","5,626","2,075",320,-1.27,-7.27,39.42,3.84,6.11,0.51,0.29,491.1
136,효성,"123,000","1,500",-1.20%,"5,000","57,535","7,101","84,908","125,000","125,500","122,500","123,000","123,500","10,800","20,047","21,071","25,917","27,826","44,297","19,154","1,388",12,"7,327","5,000",-12.38,-31.32,9.41,16.79,-2.26,0.02,1.03,"6,769.4"
137,한화에어로스페이스,"51,100",900,+1.79%,"5,000","491,822","25,050","202,528","50,200","51,500","49,750","51,000","51,100","38,710","97,314","50,630","25,872","53,214","94,648","64,751","2,439","1,647","5,170",600,1.09,47.65,19.34,9.88,4.78,1.81,0.93,750.6
138,DB하이텍,"57,600",900,+1.59%,"5,000","523,389","29,859","1,026,337","56,700","57,700","55,900","57,600","57,700","60,232","58,675","44,399","25,574","9,359","11,786","3,840","2,393","1,660","3,762",350,15.92,32.02,16.73,15.31,23.07,14.64,2.82,293.6
139,현대차우,"99,600","2,900",-2.83%,"5,000","63,200","6,344","44,514","102,500","102,500","99,600","99,600","100,000","6,417","12,287","24,357","24,259",N/A,N/A,N/A,N/A,N/A,"13,804",N/A,N/A,N/A,59.14,7.22,N/A,N/A,0.36,N/A
140,하이트진로,"34,050",650,-1.87%,"5,000","271,825","9,286","168,536","34,350","34,450","34,000","34,050","34,100","61,244","12,811","70,134","23,880","22,563","32,978","22,235","1,985",866,999,750,10.87,124.91,4.71,34.08,8.23,2.64,2.21,214.3
141,롯데정밀화학,"91,100",200,-0.22%,"5,000","407,275","37,426","567,283","91,300","93,800","89,900","91,100","91,200","20,366","13,853","25,800","23,504","12,636","18,746","2,249","1,392","1,988","9,506","1,500",-3.63,-26.59,21.26,9.58,12.65,10.84,1.31,"1,201.7"
142,대한전선,"2,665",40,-1.48%,500,"12,305,483","32,433","24,176,573","2,675","2,685","2,610","2,660","2,665","687,502","390,108","856,473","22,825","15,968","11,995","8,398",566,27,-19,N/A,2.71,70.50,1.75,-140.26,0.92,0.22,6.63,47.1
143,현대위아,"83,700",600,-0.71%,"5,000","152,281","12,761","152,061","84,300","84,700","83,400","83,700","83,800","36,597","11,512","27,195","22,762","65,922","77,199","41,940",720,537,"3,737",700,-9.88,-29.41,8.59,22.40,1.96,0.74,0.69,"2,275.5"
144,TIGER 200,"41,105",90,+0.22%,0,"628,998","25,767","1,072,347","41,015","41,180","40,715","41,105","41,110","171,021","153,910","55,250","22,711",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
145,현대해상,"24,750",150,-0.60%,500,"423,398","10,475","474,161","24,900","24,950","24,650","24,750","24,800","100,952","45,857","89,400","22,126","177,102","491,941","443,894","2,868","3,319","4,320","1,000",5.13,-27.47,27.24,5.73,7.13,0.69,0.42,"10,749.4"
146,LS,"67,400","1,100",-1.61%,"5,000","109,628","7,403","56,073","68,000","68,100","67,000","67,400","67,700","23,988","4,109","32,200","21,703","104,443","116,605","72,120","4,192","1,947","7,708","1,450",2.88,19.97,14.41,8.74,3.94,1.74,0.55,"1,989.5"
147,TIGER 차이나전기차SOLACTIVE,"17,790",15,-0.08%,0,"8,655,254","152,571","8,425,184","17,725","17,925","17,430","17,790","17,795","39,857","19,343","121,000","21,526",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,1.82,N/A,N/A,N/A,N/A,N/A
148,KODEX 단기채권,"102,920",0,0.00%,0,"17,775","1,829","504,763","102,910","102,920","102,905","102,915","102,920","39,216","39,938","20,480","21,078",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.00,N/A,N/A,N/A,N/A,N/A
149,KODEX 200선물인버스2X,"2,080",10,-0.48%,0,"167,144,952","350,308","156,888,124","2,095","2,125","2,070","2,080","2,085","31,489,261","22,384,977","1,000,300","20,806",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.63,N/A,N/A,N/A,N/A,N/A
150,대웅,"34,950",50,+0.14%,500,"105,272","3,649","144,587","34,700","35,250","34,100","34,950","35,000","5,750","4,165","58,142","20,321","13,553","18,375","7,206",981,"1,184","1,617",100,-0.76,-7.80,3.86,21.61,15.10,6.75,2.14,"2,502.5"
151,LS ELECTRIC,"67,700","1,300",-1.88%,"5,000","126,525","8,560","72,473","68,300","68,700","66,900","67,700","67,800","14,735","5,280","30,000","20,310","24,027","25,404","11,269","1,337",855,"3,058","1,100",2.38,-20.67,17.90,22.14,6.15,3.37,1.39,866.0
152,영원무역,"45,150",50,-0.11%,500,"93,339","4,218","139,312","44,700","45,800","44,550","45,150","45,200","7,272","7,154","44,311","20,007","24,664","30,383","10,443","2,597","1,824","4,228",500,3.27,9.27,27.88,10.68,8.03,5.94,1.01,"7,976.9"
153,솔루스첨단소재,"65,100",900,-1.36%,100,"342,593","22,080","312,946","66,400","66,400","63,200","65,000","65,100","13,469","17,045","30,590","19,914","2,902","8,412","3,513",304,-110,-384,10,314.55,198.50,7.76,-169.53,-5.10,-1.65,8.36,"7,285.6"
154,프레스티지바이오파마,"33,100","1,350",+4.25%,0,"1,530,372","50,253","635,672","30,200","35,350","30,150","33,100","33,150","9,362","20,089","60,096","19,892",N/A,"1,576",198,-107,-147,-336,0,N/A,N/A,63.91,-98.51,N/A,N/A,3.47,-9.8
155,현대엘리베이,"48,200",150,-0.31%,"5,000","193,662","9,298","192,347","48,200","48,300","47,650","48,150","48,200","19,823","26,529","40,815","19,673","18,212","26,262","16,008","1,500",979,"2,361",800,-2.74,10.14,27.43,20.42,9.78,3.79,1.97,376.4
156,현대백화점,"81,900",100,-0.12%,"5,000","82,994","6,782","100,816","81,700","82,200","81,100","81,900","82,000","19,246","6,290","23,402","19,167","22,732","87,070","36,747","1,359","1,051","5,535","1,000",3.37,-53.51,19.26,14.80,1.65,1.29,0.41,"3,680.7"
157,동국제강,"19,950",550,-2.68%,"5,000","1,182,689","23,500","811,275","20,450","20,450","19,700","19,950","20,000","260,880","103,933","95,433","19,039","52,062","54,185","32,823","2,947",695,"3,074",200,-7.99,79.09,23.58,6.49,3.35,1.28,0.82,176.0
158,HDC현대산업개발,"28,600",250,-0.87%,"5,000","285,662","8,143","351,478","28,600","28,750","28,250","28,550","28,600","68,038","24,545","65,907","18,849","36,702","61,161","33,731","5,857","2,202","2,801",600,-12.96,6.21,10.76,10.21,8.85,4.18,0.66,733.1
159,한전기술,"49,300","1,500",-2.95%,200,"294,824","14,707","385,309","52,000","52,000","49,000","49,250","49,300","14,305","5,792","38,220","18,842","4,317","7,003","2,012",296,202,541,282,N/A,N/A,3.06,91.13,N/A,N/A,3.79,"6,568.5"
160,오뚜기,"512,000","6,000",+1.19%,"5,000","5,879","2,990","2,220","506,000","512,000","505,000","507,000","512,000","2,482",994,"3,672","18,801","25,959","23,393","8,974","1,984","1,104","23,908","8,000",10.01,33.83,12.57,21.42,7.93,4.92,1.21,"8,657.4"
161,아시아나항공,"25,100",150,-0.59%,"5,000","1,601,182","40,796","968,477","25,250","26,100","25,050","25,100","25,150","162,313","55,673","74,412","18,677","38,953","138,515","127,621","-2,764","-5,030",-920,0,-43.44,36.57,9.06,-27.28,-43.83,-3.68,2.89,184.0
162,대웅제약,"154,500",0,0.00%,"2,500","30,760","4,728","34,696","153,500","155,500","152,000","154,500","155,000","11,420","4,267","11,587","17,901","10,554","13,669","6,717",170,241,256,600,-5.21,-62.00,6.92,603.52,2.38,1.85,3.14,"1,912.2"
163,농심,"290,000","3,000",-1.02%,"5,000","20,550","5,984","9,631","295,500","295,500","290,000","290,000","292,000","5,391","4,747","6,083","17,640","26,398","27,255","6,766","1,603","1,490","18,213","4,000",12.62,103.38,13.69,15.92,7.50,5.54,0.80,"6,975.6"
164,PI첨단소재,"59,800",700,-1.16%,500,"196,514","11,699","227,058","60,300","60,600","59,000","59,700","59,800","13,686","8,689","29,366","17,561","2,618","4,040","1,211",600,417,"1,859",711,17.04,78.59,18.12,32.17,15.62,10.47,5.97,"2,358.5"
165,동원시스템즈,"68,000","2,500",-3.55%,"5,000","98,410","6,775","176,045","70,600","71,000","68,000","68,000","68,200","8,605","2,699","25,619","17,421","10,785","12,558","6,394",977,616,"2,104",600,3.47,29.90,1.60,32.32,10.97,5.11,3.45,264.5
166,한전KPS,"38,650","1,000",-2.52%,200,"189,133","7,346","158,742","39,600","39,900","38,500","38,650","38,750","24,435","17,906","45,000","17,392","13,032","13,499","2,982","1,354",871,"2,171","1,146",4.51,-30.18,9.05,17.80,8.23,6.43,1.61,"11,592.9"
167,후성,"18,550",400,-2.11%,500,"3,213,061","60,325","6,616,546","18,950","19,350","18,400","18,550","18,600","345,572","148,995","92,607","17,179","2,616","5,361","2,949",28,-13,108,N/A,5.08,-79.11,6.75,171.76,2.79,-0.25,7.65,363.4
168,KODEX 레버리지,"25,625",120,+0.47%,0,"15,516,176","394,823","15,631,709","25,480","25,705","25,135","25,625","25,630","188,190","90,810","66,000","16,912",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2.32,N/A,N/A,N/A,N/A,N/A
169,KODEX 삼성그룹,"10,295",35,+0.34%,0,"224,276","2,302","198,442","10,260","10,300","10,225","10,290","10,295","105,530","69,635","163,600","16,843",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.16,N/A,N/A,N/A,N/A,N/A
170,금호타이어,"5,860",80,-1.35%,"5,000","412,918","2,426","327,000","5,880","5,960","5,820","5,860","5,900","80,689","16,434","287,260","16,833","21,707","38,462","26,786",-45,-829,74,N/A,-8.38,-107.79,4.18,79.19,-6.74,-2.13,1.44,-17.9
171,TIGER 단기통안채,"100,320",5,0.00%,0,"2,361",236,"7,585","100,325","100,325","100,315","100,315","100,320","16,845","16,952","16,773","16,827",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0.70,N/A,N/A,N/A,N/A,N/A
172,롯데렌탈,"45,500",200,+0.44%,"5,000","228,271","10,345","169,931","45,300","45,850","44,600","45,450","45,500","17,214","16,553","36,634","16,668","22,521","53,494","46,430","1,599",415,"1,959",120,9.83,27.03,0.94,23.23,6.73,0.78,1.86,"1,103.2"
